Student_ID,Age,Gender,Department,Study_Hours,Attendance,Assignments,Exam_Score,Result,Grade,Placement,LPA
ST1084,19,Female,Information Technology,5,70,15,66,Pass,B,Placed,4.98
ST1085,20,Male,Electronics,1,93,5,33,Fail,F,Not Placed,0.0
ST1086,18,Male,Computer Science,6,70,16,66,Pass,B,Placed,5.15
ST1087,19,Male,Electronics,6,64,13,64,Pass,B,Not Placed,0.0
ST1088,18,Female,Electronics,5,100,12,61,Pass,B,Not Placed,0.0
ST1089,20,Female,Computer Science,7,68,10,48,Pass,D,Not Placed,0.0
ST1090,18,Male,Computer Science,3,84,11,48,Pass,D,Not Placed,0.0
ST1091,20,Female,Computer Science,3,83,9,43,Pass,D,Not Placed,0.0
ST1092,19,Male,Mechanical,3,60,12,46,Pass,D,Not Placed,0.0
ST1093,19,Male,Electronics,4,79,12,57,Pass,C,Placed,3.57
ST1094,18,Female,Computer Science,7,86,18,82,Pass,A+,Placed,8.99
ST1095,18,Male,Information Technology,7,86,14,72,Pass,A,Placed,6.51
ST1096,18,Male,Information Technology,4,91,13,59,Pass,C,Not Placed,0.0
ST1097,18,Male,Mechanical,5,78,17,71,Pass,A,Placed,6.0
ST1098,18,Male,Computer Science,6,89,16,74,Pass,A,Not Placed,0.0
ST1099,19,Male,Computer Science,4,75,13,56,Pass,C,Not Placed,0.0
ST1100,18,Male,Mechanical,3,68,10,47,Pass,D,Not Placed,0.0
ST1101,17,Female,Computer Science,9,69,18,87,Pass,A+,Placed,9.48
ST1102,20,Male,Computer Science,6,67,16,65,Pass,B,Placed,5.46
ST1103,19,Male,Mechanical,10,92,18,93,Pass,A+,Placed,17.27
ST1104,20,Male,Electronics,4,67,11,50,Pass,C,Not Placed,0.0
ST1105,20,Male,Computer Science,6,85,11,59,Pass,C,Not Placed,0.0
ST1106,18,Female,Computer Science,3,79,8,43,Pass,D,Placed,3.27
ST1107,18,Female,Computer Science,4,81,13,57,Pass,C,Not Placed,0.0
ST1108,19,Male,Computer Science,5,96,14,71,Pass,A,Placed,7.76
ST1109,19,Female,Mechanical,4,78,12,58,Pass,C,Placed,4.07
ST1110,18,Male,Information Technology,3,88,10,45,Pass,D,Not Placed,0.0
ST1111,19,Male,Electronics,4,82,8,42,Pass,D,Not Placed,0.0
ST1112,18,Male,Mechanical,1,80,6,28,Fail,F,Not Placed,0.0
ST1113,18,Male,Information Technology,6,100,13,70,Pass,A,Placed,5.64
ST1114,18,Male,Computer Science,5,68,12,52,Pass,C,Not Placed,0.0
ST1115,19,Female,Information Technology,2,95,9,42,Pass,D,Not Placed,0.0
ST1116,19,Male,Mechanical,3,89,8,41,Pass,D,Not Placed,0.0
ST1117,17,Female,Mechanical,2,77,7,35,Fail,F,Not Placed,0.0
ST1118,19,Male,Computer Science,6,98,10,54,Pass,C,Placed,4.83
ST1119,18,Male,Electronics,2,64,8,38,Fail,F,Not Placed,0.0
ST1120,17,Female,Information Technology,7,77,14,69,Pass,B,Placed,4.38
ST1121,19,Male,Mechanical,1,70,7,31,Fail,F,Not Placed,0.0
ST1122,20,Male,Computer Science,4,86,9,47,Pass,D,Not Placed,0.0
ST1123,19,Female,Information Technology,8,71,18,83,Pass,A+,Placed,7.15
ST1124,19,Female,Mechanical,6,86,14,66,Pass,B,Placed,4.65
ST1125,19,Female,Information Technology,2,80,12,47,Pass,D,Placed,3.09
ST1126,19,Female,Information Technology,7,77,17,74,Pass,A,Placed,7.77
ST1127,17,Female,Computer Science,5,86,9,52,Pass,C,Not Placed,0.0
ST1128,18,Female,Computer Science,7,79,14,70,Pass,A,Placed,6.91
ST1129,18,Male,Computer Science,6,71,15,72,Pass,A,Placed,7.86
ST1130,18,Male,Mechanical,6,100,13,68,Pass,B,Placed,4.18
ST1131,19,Male,Computer Science,10,77,15,79,Pass,A,Placed,5.18
ST1132,18,Male,Information Technology,4,60,14,54,Pass,C,Not Placed,0.0
ST1133,17,Female,Electronics,6,74,16,66,Pass,B,Placed,5.21
ST1134,18,Female,Computer Science,5,69,14,61,Pass,B,Not Placed,0.0
ST1135,19,Male,Information Technology,1,90,5,23,Fail,F,Not Placed,0.0
ST1136,17,Male,Electronics,0,85,6,30,Fail,F,Not Placed,0.0
ST1137,19,Female,Mechanical,3,86,8,40,Pass,D,Not Placed,0.0
ST1138,18,Male,Electronics,6,78,15,68,Pass,B,Not Placed,0.0
ST1139,18,Female,Electronics,5,79,11,57,Pass,C,Placed,4.93
ST1140,19,Male,Computer Science,5,78,16,72,Pass,A,Not Placed,0.0
ST1141,19,Male,Mechanical,1,81,3,18,Fail,F,Not Placed,0.0
ST1142,18,Male,Computer Science,5,90,15,67,Pass,B,Not Placed,0.0
ST1143,19,Male,Electronics,8,85,18,88,Pass,A+,Placed,8.51
ST1144,19,Female,Computer Science,5,87,12,63,Pass,B,Placed,4.1
ST1145,18,Female,Mechanical,6,87,15,69,Pass,B,Not Placed,0.0
ST1146,19,Female,Electronics,7,91,18,89,Pass,A+,Placed,7.66
ST1147,19,Male,Electronics,7,85,19,85,Pass,A+,Placed,7.73
ST1148,19,Male,Computer Science,5,86,14,62,Pass,B,Placed,4.68
ST1149,19,Female,Information Technology,7,94,14,68,Pass,B,Not Placed,0.0
ST1150,19,Female,Electronics,5,75,13,57,Pass,C,Placed,3.09
ST1151,19,Male,Electronics,8,73,20,90,Pass,A+,Placed,28.0
ST1152,19,Male,Computer Science,4,70,14,56,Pass,C,Placed,4.03
ST1153,19,Female,Mechanical,4,84,13,62,Pass,B,Placed,5.34
ST1154,19,Male,Mechanical,2,63,10,42,Pass,D,Not Placed,0.0
ST1155,19,Male,Computer Science,7,87,18,88,Pass,A+,Placed,7.2
ST1156,19,Male,Mechanical,5,81,15,73,Pass,A,Not Placed,0.0
ST1157,18,Male,Information Technology,3,93,9,42,Pass,D,Not Placed,0.0
ST1158,19,Female,Information Technology,4,75,9,41,Pass,D,Not Placed,0.0
ST1159,19,Female,Computer Science,8,80,18,86,Pass,A+,Placed,7.16
ST1160,17,Male,Information Technology,7,93,15,70,Pass,A,Not Placed,0.0
ST1161,19,Male,Electronics,5,96,11,52,Pass,C,Placed,4.17
ST1162,17,Male,Information Technology,6,75,13,59,Pass,C,Not Placed,0.0
ST1163,18,Male,Electronics,5,84,18,84,Pass,A+,Placed,9.66
ST1164,19,Male,Electronics,5,85,13,58,Pass,C,Not Placed,0.0
ST1165,18,Female,Electronics,8,86,19,84,Pass,A+,Placed,8.59
ST1166,19,Male,Computer Science,3,79,7,37,Fail,F,Not Placed,0.0
ST1167,19,Male,Mechanical,5,95,9,46,Pass,D,Not Placed,0.0
ST1168,18,Male,Information Technology,4,63,10,42,Pass,D,Placed,3.32
ST1169,17,Male,Computer Science,5,78,16,68,Pass,B,Placed,5.62
ST1170,18,Male,Computer Science,5,86,14,62,Pass,B,Not Placed,0.0
ST1171,19,Male,Information Technology,5,87,14,68,Pass,B,Placed,4.15
ST1172,20,Female,Mechanical,3,96,11,50,Pass,C,Not Placed,0.0
ST1173,19,Male,Information Technology,5,94,12,64,Pass,B,Not Placed,0.0
ST1174,18,Male,Electronics,4,79,14,66,Pass,B,Placed,4.4
ST1175,19,Female,Computer Science,3,95,9,45,Pass,D,Not Placed,0.0
ST1176,18,Female,Information Technology,2,75,11,49,Pass,D,Not Placed,0.0
ST1177,19,Male,Mechanical,7,91,17,78,Pass,A,Placed,6.97
ST1178,17,Female,Electronics,5,100,9,50,Pass,C,Placed,3.89
ST1179,19,Male,Computer Science,6,94,13,70,Pass,A,Placed,5.87
ST1180,18,Male,Information Technology,6,83,11,56,Pass,C,Not Placed,0.0
ST1181,20,Male,Computer Science,6,79,17,79,Pass,A,Placed,6.26
ST1182,18,Female,Information Technology,5,67,13,59,Pass,C,Not Placed,0.0
ST1183,19,Female,Electronics,4,85,7,35,Fail,F,Not Placed,0.0
ST1184,20,Male,Electronics,4,71,12,49,Pass,D,Not Placed,0.0
ST1185,17,Male,Computer Science,6,74,14,64,Pass,B,Not Placed,0.0
ST1186,20,Female,Mechanical,5,70,10,46,Pass,D,Not Placed,0.0
ST1187,19,Male,Information Technology,7,77,20,87,Pass,A+,Placed,8.34
ST1188,17,Male,Information Technology,8,82,18,82,Pass,A+,Placed,9.73
ST1189,18,Female,Information Technology,3,85,9,46,Pass,D,Not Placed,0.0
ST1190,19,Female,Electronics,3,76,9,46,Pass,D,Not Placed,0.0
ST1191,17,Female,Information Technology,6,93,12,61,Pass,B,Not Placed,0.0
ST1192,19,Female,Information Technology,4,80,9,40,Pass,D,Not Placed,0.0
ST1193,18,Male,Information Technology,0,74,8,36,Fail,F,Not Placed,0.0
ST1194,19,Female,Computer Science,8,84,17,80,Pass,A+,Placed,7.31
ST1195,17,Female,Mechanical,3,100,10,46,Pass,D,Placed,2.42
ST1196,19,Male,Information Technology,8,85,14,69,Pass,B,Not Placed,0.0
ST1197,20,Male,Computer Science,6,78,12,54,Pass,C,Not Placed,0.0
ST1198,20,Male,Electronics,7,67,17,75,Pass,A,Not Placed,0.0
ST1199,19,Male,Mechanical,3,80,11,50,Pass,C,Not Placed,0.0
ST1200,17,Female,Mechanical,4,84,15,62,Pass,B,Not Placed,0.0
ST1201,19,Female,Information Technology,5,78,16,72,Pass,A,Placed,6.61
ST1202,17,Male,Computer Science,3,65,9,37,Fail,F,Not Placed,0.0
ST1203,17,Male,Information Technology,4,73,12,49,Pass,D,Not Placed,0.0
ST1204,18,Female,Computer Science,4,97,11,51,Pass,C,Not Placed,0.0
ST1205,18,Male,Mechanical,3,96,14,69,Pass,B,Not Placed,0.0
ST1206,19,Male,Computer Science,3,73,12,48,Pass,D,Not Placed,0.0
ST1207,19,Male,Computer Science,7,89,17,82,Pass,A+,Placed,9.09
ST1208,18,Male,Information Technology,3,70,10,48,Pass,D,Not Placed,0.0
ST1209,18,Male,Information Technology,1,96,9,48,Pass,D,Not Placed,0.0
ST1210,20,Male,Electronics,6,84,16,78,Pass,A,Not Placed,0.0
ST1211,18,Male,Information Technology,9,91,20,98,Pass,A+,Placed,22.24
ST1212,18,Male,Computer Science,4,65,7,33,Fail,F,Not Placed,0.0
ST1213,18,Male,Computer Science,3,89,11,53,Pass,C,Not Placed,0.0
ST1214,19,Male,Information Technology,5,82,12,54,Pass,C,Placed,4.88
ST1215,19,Female,Computer Science,8,91,20,92,Pass,A+,Placed,25.71
ST1216,18,Female,Electronics,7,91,19,88,Pass,A+,Placed,8.67
ST1217,17,Male,Information Technology,6,83,15,69,Pass,B,Not Placed,0.0
ST1218,19,Male,Electronics,4,76,14,61,Pass,B,Placed,4.43
ST1219,19,Female,Mechanical,5,90,17,73,Pass,A,Placed,6.35
ST1220,18,Male,Mechanical,2,81,8,38,Fail,F,Not Placed,0.0
ST1221,20,Male,Mechanical,6,73,20,87,Pass,A+,Placed,9.08
ST1222,18,Female,Computer Science,6,73,15,73,Pass,A,Placed,7.51
ST1223,18,Female,Computer Science,9,67,19,89,Pass,A+,Placed,9.88
ST1224,20,Female,Computer Science,4,77,13,58,Pass,C,Not Placed,0.0
ST1225,18,Male,Mechanical,0,93,4,23,Fail,F,Not Placed,0.0
ST1226,19,Female,Mechanical,5,84,13,56,Pass,C,Not Placed,0.0
ST1227,18,Male,Mechanical,6,77,17,79,Pass,A,Placed,6.82
ST1228,18,Female,Computer Science,7,90,16,78,Pass,A,Not Placed,0.0
ST1229,20,Male,Mechanical,3,74,6,28,Fail,F,Not Placed,0.0
ST1230,18,Male,Information Technology,4,83,12,60,Pass,B,Placed,5.05
ST1231,19,Female,Computer Science,5,80,12,60,Pass,B,Not Placed,0.0
ST1232,18,Male,Information Technology,4,90,13,56,Pass,C,Not Placed,0.0
ST1233,18,Male,Computer Science,7,66,18,74,Pass,A,Placed,5.05
ST1234,17,Female,Information Technology,5,73,16,66,Pass,B,Placed,4.14
ST1235,19,Male,Computer Science,7,66,18,74,Pass,A,Placed,5.47
ST1236,18,Male,Information Technology,5,79,15,63,Pass,B,Not Placed,0.0
ST1237,19,Male,Electronics,7,94,15,71,Pass,A,Placed,5.16
ST1238,18,Female,Mechanical,4,77,13,59,Pass,C,Not Placed,0.0
ST1239,20,Female,Electronics,7,77,20,92,Pass,A+,Placed,17.42
ST1240,18,Male,Information Technology,4,91,10,51,Pass,C,Not Placed,0.0
ST1241,19,Female,Mechanical,5,93,17,81,Pass,A+,Not Placed,0.0
ST1242,19,Male,Mechanical,3,81,9,42,Pass,D,Not Placed,0.0
ST1243,19,Female,Computer Science,5,89,11,59,Pass,C,Not Placed,0.0
ST1244,19,Male,Information Technology,4,71,12,57,Pass,C,Not Placed,0.0
ST1245,19,Male,Computer Science,4,96,13,66,Pass,B,Not Placed,0.0
ST1246,19,Female,Computer Science,9,100,20,94,Pass,A+,Placed,16.07
ST1247,17,Male,Electronics,3,87,8,44,Pass,D,Not Placed,0.0
ST1248,17,Male,Mechanical,7,61,17,71,Pass,A,Placed,6.91
ST1249,20,Male,Computer Science,10,76,20,99,Pass,A+,Placed,20.25
ST1250,19,Female,Mechanical,0,88,2,11,Fail,F,Not Placed,0.0
ST1251,19,Male,Mechanical,6,78,13,67,Pass,B,Placed,5.19
ST1252,18,Male,Mechanical,4,95,10,55,Pass,C,Not Placed,0.0
ST1253,17,Male,Computer Science,1,88,8,38,Fail,F,Not Placed,0.0
ST1254,17,Male,Mechanical,5,75,15,71,Pass,A,Placed,6.42
ST1255,19,Male,Computer Science,8,82,15,76,Pass,A,Placed,5.83
ST1256,18,Female,Information Technology,0,73,6,25,Fail,F,Not Placed,0.0
ST1257,18,Female,Computer Science,5,80,11,56,Pass,C,Not Placed,0.0
ST1258,18,Male,Computer Science,5,76,14,65,Pass,B,Placed,5.91
ST1259,17,Male,Electronics,8,94,17,82,Pass,A+,Placed,7.26
ST1260,19,Male,Information Technology,2,100,6,31,Fail,F,Not Placed,0.0
ST1261,18,Male,Computer Science,6,68,16,75,Pass,A,Not Placed,0.0
ST1262,19,Female,Computer Science,6,63,13,57,Pass,C,Not Placed,0.0
ST1263,18,Male,Electronics,6,80,14,62,Pass,B,Not Placed,0.0
ST1264,18,Male,Computer Science,8,67,13,61,Pass,B,Placed,5.88
ST1265,17,Female,Mechanical,7,82,18,78,Pass,A,Not Placed,0.0
ST1266,17,Male,Computer Science,1,89,8,36,Fail,F,Not Placed,0.0
ST1267,18,Female,Computer Science,5,97,13,65,Pass,B,Placed,4.62
ST1268,18,Male,Information Technology,5,84,10,56,Pass,C,Not Placed,0.0
ST1269,19,Female,Information Technology,4,80,14,57,Pass,C,Not Placed,0.0
ST1270,18,Female,Information Technology,5,62,12,54,Pass,C,Not Placed,0.0
ST1271,19,Female,Computer Science,4,82,10,44,Pass,D,Not Placed,0.0
ST1272,19,Female,Mechanical,5,83,18,78,Pass,A,Placed,6.54
ST1273,19,Male,Electronics,9,88,18,93,Pass,A+,Placed,11.29
ST1274,17,Male,Computer Science,2,75,10,45,Pass,D,Not Placed,0.0
ST1275,18,Female,Information Technology,8,78,19,86,Pass,A+,Placed,7.21
ST1276,17,Male,Mechanical,5,67,14,58,Pass,C,Placed,3.86
ST1277,18,Male,Computer Science,6,60,15,64,Pass,B,Placed,5.48
ST1278,20,Male,Computer Science,7,71,17,71,Pass,A,Not Placed,0.0
ST1279,17,Male,Electronics,4,66,12,46,Pass,D,Not Placed,0.0
ST1280,18,Male,Electronics,5,85,13,64,Pass,B,Placed,4.54
ST1281,19,Male,Information Technology,5,77,16,71,Pass,A,Placed,6.69
ST1282,19,Female,Computer Science,4,77,9,48,Pass,D,Not Placed,0.0
ST1283,19,Male,Computer Science,8,72,20,93,Pass,A+,Placed,14.85
ST1284,17,Male,Electronics,7,60,18,82,Pass,A+,Placed,8.17
ST1285,18,Male,Computer Science,2,97,10,53,Pass,C,Placed,4.81
ST1286,18,Male,Information Technology,2,72,10,39,Fail,F,Not Placed,0.0
ST1287,17,Female,Information Technology,5,78,13,62,Pass,B,Placed,5.71
ST1288,18,Male,Computer Science,2,67,4,25,Fail,F,Not Placed,0.0
ST1289,17,Male,Mechanical,6,92,14,71,Pass,A,Placed,6.55
ST1290,17,Female,Mechanical,3,83,8,35,Fail,F,Not Placed,0.0
ST1291,18,Male,Electronics,5,74,12,60,Pass,B,Placed,4.48
ST1292,17,Male,Computer Science,0,78,3,16,Fail,F,Not Placed,0.0
ST1293,19,Male,Computer Science,4,99,10,49,Pass,D,Not Placed,0.0
ST1294,19,Female,Information Technology,6,81,13,59,Pass,C,Not Placed,0.0
ST1295,19,Male,Computer Science,5,80,8,39,Fail,F,Not Placed,0.0
ST1296,18,Male,Mechanical,9,73,20,90,Pass,A+,Placed,13.06
ST1297,18,Male,Computer Science,8,63,20,88,Pass,A+,Placed,9.86
ST1298,17,Male,Information Technology,4,80,13,56,Pass,C,Placed,3.41
ST1299,19,Male,Information Technology,1,85,6,34,Fail,F,Not Placed,0.0
ST1300,19,Male,Electronics,7,93,16,76,Pass,A,Placed,7.42
ST1301,17,Male,Computer Science,8,60,17,78,Pass,A,Not Placed,0.0
ST1302,20,Female,Information Technology,7,71,16,77,Pass,A,Placed,6.11
ST1303,17,Female,Computer Science,3,76,10,48,Pass,D,Not Placed,0.0
ST1304,18,Male,Mechanical,10,82,19,93,Pass,A+,Placed,29.7
ST1305,19,Female,Computer Science,4,81,15,70,Pass,A,Placed,6.1
ST1306,19,Male,Mechanical,6,81,12,57,Pass,C,Not Placed,0.0
ST1307,19,Male,Mechanical,8,86,19,91,Pass,A+,Placed,16.38
ST1308,19,Female,Computer Science,4,73,11,54,Pass,C,Not Placed,0.0
ST1309,18,Female,Electronics,8,91,20,91,Pass,A+,Placed,22.39
ST1310,19,Female,Computer Science,4,86,12,54,Pass,C,Not Placed,0.0
ST1311,17,Male,Mechanical,9,79,19,90,Pass,A+,Placed,29.19
ST1312,19,Female,Information Technology,4,98,11,61,Pass,B,Placed,5.95
ST1313,18,Male,Computer Science,9,98,19,97,Pass,A+,Placed,23.85
ST1314,19,Female,Information Technology,2,91,6,38,Fail,F,Not Placed,0.0
ST1315,18,Female,Computer Science,6,60,13,56,Pass,C,Not Placed,0.0
ST1316,19,Male,Mechanical,5,98,9,49,Pass,D,Not Placed,0.0
ST1317,18,Female,Computer Science,5,90,11,51,Pass,C,Not Placed,0.0
ST1318,19,Male,Electronics,3,100,10,46,Pass,D,Not Placed,0.0
ST1319,17,Male,Information Technology,6,94,15,70,Pass,A,Placed,7.26
ST1320,17,Male,Mechanical,3,98,6,38,Fail,F,Not Placed,0.0
ST1321,18,Male,Computer Science,5,91,13,66,Pass,B,Placed,5.13
ST1322,18,Female,Information Technology,4,95,13,60,Pass,B,Not Placed,0.0
ST1323,19,Female,Information Technology,9,100,19,90,Pass,A+,Placed,24.87
ST1324,18,Male,Electronics,1,84,5,26,Fail,F,Not Placed,0.0
ST1325,20,Female,Computer Science,3,66,9,39,Fail,F,Not Placed,0.0
ST1326,18,Female,Computer Science,4,79,10,51,Pass,C,Placed,4.72
ST1327,18,Male,Computer Science,5,86,12,56,Pass,C,Not Placed,0.0
ST1328,19,Female,Electronics,4,83,12,58,Pass,C,Not Placed,0.0
ST1329,19,Male,Computer Science,5,70,18,72,Pass,A,Placed,6.46
ST1330,18,Female,Information Technology,8,66,16,70,Pass,A,Placed,6.86
ST1331,19,Male,Computer Science,6,75,14,68,Pass,B,Placed,5.07
ST1332,19,Male,Mechanical,5,90,13,63,Pass,B,Placed,5.12
ST1333,18,Male,Mechanical,2,98,7,43,Pass,D,Not Placed,0.0
ST1334,20,Female,Information Technology,6,91,17,81,Pass,A+,Placed,9.67
ST1335,20,Male,Information Technology,3,93,5,37,Fail,F,Not Placed,0.0
ST1336,19,Male,Computer Science,7,81,15,76,Pass,A,Not Placed,0.0
ST1337,18,Male,Computer Science,4,65,13,58,Pass,C,Not Placed,0.0
ST1338,19,Female,Computer Science,5,77,12,51,Pass,C,Not Placed,0.0
ST1339,17,Male,Electronics,4,79,10,43,Pass,D,Not Placed,0.0
ST1340,17,Male,Information Technology,7,77,17,83,Pass,A+,Placed,8.07
ST1341,18,Male,Mechanical,3,83,12,53,Pass,C,Placed,3.42
ST1342,18,Male,Information Technology,5,86,13,65,Pass,B,Placed,4.91
ST1343,19,Female,Electronics,3,91,8,43,Pass,D,Not Placed,0.0
ST1344,19,Female,Information Technology,6,79,16,74,Pass,A,Placed,5.62
ST1345,19,Male,Information Technology,8,63,17,72,Pass,A,Placed,6.5
ST1346,18,Male,Computer Science,5,77,14,60,Pass,B,Placed,5.81
ST1347,18,Female,Information Technology,5,82,16,70,Pass,A,Not Placed,0.0
ST1348,18,Male,Information Technology,8,94,13,66,Pass,B,Placed,5.23
ST1349,20,Female,Electronics,5,76,13,64,Pass,B,Not Placed,0.0
ST1350,17,Female,Mechanical,5,87,10,55,Pass,C,Not Placed,0.0
ST1351,19,Female,Computer Science,5,85,18,78,Pass,A,Placed,7.57
ST1352,19,Male,Computer Science,6,82,14,68,Pass,B,Placed,4.33
ST1353,18,Male,Information Technology,2,91,10,52,Pass,C,Not Placed,0.0
ST1354,19,Female,Information Technology,7,75,16,77,Pass,A,Placed,7.7
ST1355,18,Male,Computer Science,5,76,11,52,Pass,C,Placed,4.2
ST1356,19,Female,Electronics,2,82,6,30,Fail,F,Not Placed,0.0
ST1357,20,Male,Mechanical,7,76,19,82,Pass,A+,Placed,7.1
ST1358,18,Female,Mechanical,4,87,13,62,Pass,B,Placed,5.27
ST1359,18,Male,Computer Science,2,75,12,45,Pass,D,Not Placed,0.0
ST1360,19,Male,Mechanical,6,84,15,66,Pass,B,Not Placed,0.0
ST1361,20,Male,Electronics,8,81,18,83,Pass,A+,Placed,9.85
ST1362,18,Female,Information Technology,8,84,17,86,Pass,A+,Placed,7.24
ST1363,19,Female,Information Technology,9,77,19,92,Pass,A+,Placed,21.23
ST1364,19,Male,Mechanical,7,79,14,64,Pass,B,Placed,5.83
ST1365,19,Male,Information Technology,0,83,5,28,Fail,F,Not Placed,0.0
ST1366,17,Female,Information Technology,4,84,10,46,Pass,D,Not Placed,0.0
ST1367,19,Male,Information Technology,7,82,17,81,Pass,A+,Placed,7.03
ST1368,20,Male,Information Technology,4,99,12,59,Pass,C,Not Placed,0.0
ST1369,18,Male,Computer Science,6,72,15,64,Pass,B,Not Placed,0.0
ST1370,18,Male,Mechanical,6,81,18,80,Pass,A+,Placed,8.89
ST1371,20,Male,Electronics,4,66,11,48,Pass,D,Not Placed,0.0
ST1372,18,Male,Electronics,8,86,19,88,Pass,A+,Placed,8.42
ST1373,19,Male,Computer Science,5,71,17,71,Pass,A,Placed,6.04
ST1374,18,Male,Electronics,5,79,16,71,Pass,A,Placed,6.88
ST1375,18,Male,Computer Science,10,78,20,90,Pass,A+,Placed,10.11
ST1376,19,Male,Computer Science,5,85,12,58,Pass,C,Placed,4.51
ST1377,18,Male,Information Technology,3,76,10,41,Pass,D,Not Placed,0.0
ST1378,18,Female,Information Technology,5,76,10,46,Pass,D,Not Placed,0.0
ST1379,18,Male,Information Technology,7,96,17,78,Pass,A,Placed,5.01
ST1380,19,Male,Computer Science,7,85,17,75,Pass,A,Placed,5.92
ST1381,18,Male,Information Technology,7,76,16,69,Pass,B,Not Placed,0.0
ST1382,18,Male,Computer Science,6,79,17,79,Pass,A,Not Placed,0.0
ST1383,20,Male,Mechanical,4,98,9,47,Pass,D,Not Placed,0.0
ST1384,18,Male,Information Technology,7,80,19,84,Pass,A+,Placed,8.51
ST1385,19,Female,Electronics,8,75,20,94,Pass,A+,Placed,16.92
ST1386,18,Male,Computer Science,3,75,10,46,Pass,D,Not Placed,0.0
ST1387,19,Female,Computer Science,3,77,10,41,Pass,D,Not Placed,0.0
ST1388,17,Male,Mechanical,9,76,20,97,Pass,A+,Placed,15.46
ST1389,20,Male,Computer Science,7,69,19,87,Pass,A+,Placed,9.49
ST1390,18,Male,Information Technology,8,71,18,85,Pass,A+,Placed,9.8
ST1391,18,Male,Electronics,8,74,18,80,Pass,A+,Not Placed,0.0
ST1392,17,Male,Computer Science,5,88,13,66,Pass,B,Not Placed,0.0
ST1393,18,Female,Mechanical,6,78,18,84,Pass,A+,Placed,9.62
ST1394,18,Male,Information Technology,5,80,12,52,Pass,C,Not Placed,0.0
ST1395,18,Female,Computer Science,2,95,8,43,Pass,D,Not Placed,0.0
ST1396,19,Female,Computer Science,6,95,18,82,Pass,A+,Placed,8.57
ST1397,18,Male,Computer Science,5,79,13,61,Pass,B,Placed,5.77
ST1398,18,Male,Mechanical,6,76,17,72,Pass,A,Not Placed,0.0
ST1399,19,Male,Electronics,5,73,11,57,Pass,C,Not Placed,0.0
ST1400,19,Male,Computer Science,5,89,13,66,Pass,B,Placed,5.84
ST1401,18,Male,Computer Science,3,80,13,56,Pass,C,Placed,3.82
ST1402,18,Male,Electronics,4,78,10,46,Pass,D,Not Placed,0.0
ST1403,17,Male,Information Technology,3,74,9,38,Fail,F,Not Placed,0.0
ST1404,19,Male,Information Technology,3,74,10,50,Pass,C,Not Placed,0.0
ST1405,19,Female,Information Technology,9,85,17,87,Pass,A+,Placed,7.85
ST1406,18,Female,Computer Science,3,69,9,37,Fail,F,Not Placed,0.0
ST1407,19,Female,Electronics,4,92,12,54,Pass,C,Not Placed,0.0
ST1408,19,Male,Mechanical,6,77,15,74,Pass,A,Placed,5.29
ST1409,19,Male,Computer Science,6,81,17,80,Pass,A+,Placed,8.44
ST1410,19,Male,Information Technology,3,69,13,57,Pass,C,Not Placed,0.0
ST1411,18,Male,Information Technology,7,82,14,72,Pass,A,Placed,7.84
ST1412,17,Male,Information Technology,7,79,16,73,Pass,A,Not Placed,0.0
ST1413,18,Female,Computer Science,4,81,13,57,Pass,C,Placed,4.12
ST1414,17,Female,Mechanical,4,97,14,71,Pass,A,Placed,7.0
ST1415,18,Male,Information Technology,8,84,19,92,Pass,A+,Placed,11.37
ST1416,20,Male,Information Technology,7,74,17,77,Pass,A,Placed,5.43
ST1417,17,Male,Computer Science,6,75,16,75,Pass,A,Not Placed,0.0
ST1418,17,Male,Computer Science,2,88,10,48,Pass,D,Not Placed,0.0
ST1419,18,Male,Computer Science,5,95,11,61,Pass,B,Not Placed,0.0
ST1420,20,Male,Electronics,5,85,13,59,Pass,C,Not Placed,0.0
ST1421,18,Male,Computer Science,3,89,13,59,Pass,C,Not Placed,0.0
ST1422,18,Female,Electronics,5,88,13,64,Pass,B,Not Placed,0.0
ST1423,17,Male,Information Technology,6,96,15,74,Pass,A,Placed,6.39
ST1424,17,Female,Information Technology,4,63,11,44,Pass,D,Not Placed,0.0
ST1425,20,Male,Information Technology,7,89,12,66,Pass,B,Not Placed,0.0
ST1426,20,Male,Information Technology,7,92,16,76,Pass,A,Not Placed,0.0
ST1427,17,Male,Computer Science,4,69,12,48,Pass,D,Not Placed,0.0
ST1428,20,Male,Computer Science,7,73,15,73,Pass,A,Placed,7.85
